"CO_ENTIDADE";"NO_ENTIDADE";"CO_UF";"CO_MUNICIPIO";"TP_LOCALIZACAO"
25076515;"EMEF JOSE GOMES FILHO";25;2504009;"Rural"
25076531;"EMEF PROF ARIEL";25;2504009;"Rural"
25076884;"EMEF GABRIEL SOARES";25;2504009;"Rural"
25076892;"EMEF INACIO LUIS DE LIMA";25;2504009;"Rural"
25076922;"ESCOLA MUNICIPAL PROFESSOR PEDRO OTAVIO";25;2504009;"Rural"
25076930;"EMEF SAO CLEMENTE";25;2504009;"Rural"
25077023;"EMEF LUIS JUVINO GOMES";25;2504009;"Rural"
25077031;"ESCOLA MUNICIPAL PINHEIRO GUEDES";25;2504009;"Rural"
25077040;"EMEF PROF LUIS GIL";25;2504009;"Rural"
25077058;"EMEF PROF MAURO LUNA";25;2504009;"Rural"
25077066;"EMEF ANTONIO ALVES DE ARAUJO";25;2504009;"Rural"
25108662;"EMEF CEAI DR JOAO PEREIRA DE ASSIS";25;2504009;"Urbana"
25111469;"CRECHE MUNICIPAL CARLA MEDEIROS";25;2504009;"Urbana"
25112961;"CRECHE MUNICIPAL VOVO CLOTILDE";25;2504009;"Urbana"
25115154;"CRECHE MUNICIPAL GALDINA BARBOSA SILVEIRA";25;2504009;"Urbana"
25117882;"EMEF DR WILLIAMS DE SOUZA ARRUDA";25;2504009;"Urbana"
25119532;"CRECHE MUNICIPAL AUREA MOURA RIBEIRO";25;2504009;"Urbana"
25119540;"CRECHE MUNICIPAL VOVO ADALGISA CESAR DE ALMEIDA";25;2504009;"Urbana"
25120646;"EMEF MARIA DAS VITORIAS PIRES UCHOA QUEIROZ";25;2504009;"Urbana"
25121650;"CRECHE MUNICIPAL GALBA FARIAS PIMENTEL";25;2504009;"Urbana"
25121669;"EMEF CASSIANO PASCOAL PEREIRA";25;2504009;"Urbana"
25121677;"EMEF MANOEL FRANCISCO DA MOTTA";25;2504009;"Urbana"
25121685;"EMEF ROBERTO SIMONSEN";25;2504009;"Urbana"
25122576;"EMEF PAULO FREIRE";25;2504009;"Urbana"
25125222;"CRECHE MUNICIPAL ALCIDE CARTAXO LOUREIRO";25;2504009;"Urbana"
25128531;"ESCOLA MUNICIPAL PROFESSOR ERALDO CEZAR DE ARAUJO";25;2504009;"Urbana"
25128540;"CRECHE MUNICIPAL WALNYZA BORBOREMA CUNHA LIMA";25;2504009;"Urbana"
25129732;"CRECHE MUNICIPAL CELIA MARCIA SANTOS CIRNE";25;2504009;"Urbana"
25130102;"CRECHE MUNICIPAL MARIA DE LOURDES CAVALCANTE";25;2504009;"Urbana"
25130137;"CRECHE MUNICIPAL MARIA ALVINA DA SILVA";25;2504009;"Urbana"
25130145;"CHECHE MUNICIPAL MARINES ALMEIDA DA SILVA";25;2504009;"Urbana"
25130633;"EMEF PROFESSORA LAURA MENEZES DE AMORIM";25;2504009;"Rural"
25131338;"EMEF ESCRITORA LOURDES RAMALHO";25;2504009;"Urbana"
25131346;"CRECHE MUNICIPAL VIRGILIA H DE O CARLOS";25;2504009;"Urbana"
25131354;"CRECHE MUNICIPAL LENIRA RITA GOMES";25;2504009;"Urbana"
25131370;"EMEF ROMULO JOSE DE GOUVEIA";25;2504009;"Urbana"
25131400;"CRECHE MUNICIPAL VEREADOR ANTONIO LUIZ CABRAL";25;2504009;"Urbana"
25139207;"CRECHE MUNICIPAL VANEUZA RODRIGUES";25;2504009;"Rural"
25141406;"CRECHE MUNICIPAL ISABELE BARBOSA DA SILVA";25;2504009;"Urbana"
25148800;"EMEF MARIA SALOME ALVES DOS SANTOS";25;2504009;"Rural"
25150200;"EMEF ESTUDANTE LEONARDO VITORINO GUIMARAES";25;2504009;"Urbana"
25208802;"CRECHE MUNICIPAL MARIA EMILIA CORDEIRO PEDROSA";25;2504009;"Urbana"
25209809;"CRECHE MUNICIPAL PASSINHA AGRA";25;2504009;"Urbana"
26053926;"ESCOLA EM TEMPO INTEGRAL ALVARO LINS";26;2604106;"Urbana"
26054078;"ESCOLA MUNICIPAL EVANGELICA REVERENDO GENESIO CAMPOS";26;2604106;"Urbana"
26054191;"ESCOLA MUNICIPAL ANTONIA MARIA DA CONCEICAO COSTA";26;2604106;"Rural"
26054205;"ESCOLA MUNICIPAL ANTONIO MARTINS";26;2604106;"Rural"
26054213;"ESCOLA MUNICIPAL BELISIO CORDULA";26;2604106;"Rural"
26054256;"ESCOLA MUNICIPAL DOM MIGUEL SEVERINO DE LIMA";26;2604106;"Rural"
26054272;"ESCOLA MUNICIPAL DR OSCAR BARRETO";26;2604106;"Rural"
26054299;"ESCOLA MUNICIPAL DR TABOSA DE ALMEIDA";26;2604106;"Rural"
26054302;"ESCOLA MUNICIPAL FRANCELINO GUILHERME DE AZEVEDO";26;2604106;"Rural"
26054345;"ESCOLA MUNICIPAL JOAO LUIZ TORRES";26;2604106;"Rural"
26054370;"ESCOLA MUNICIPAL JOSE ANTONIO DE LEMOS";26;2604106;"Rural"
26054388;"ESCOLA MUNICIPAL JOSE BARBOSA";26;2604106;"Rural"
26054434;"ESCOLA MUNICIPAL JOSE RAIMUNDO SOBRINHO";26;2604106;"Rural"
26054469;"ESCOLA MUNICIPAL MAJOR SINVAL";26;2604106;"Rural"
26054485;"ESCOLA MUNICIPAL MANOEL HENRIQUE DA SILVA";26;2604106;"Rural"
26054493;"ESCOLA MUNICIPAL MANOEL BANDEIRA";26;2604106;"Rural"
26054531;"ESCOLA MUNICIPAL MARIA JOSE DE FRANCA";26;2604106;"Rural"
26054558;"ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA";26;2604106;"Rural"
26054604;"ESCOLA MUNICIPAL PROFESSORA CACILDA SANTOS";26;2604106;"Rural"
26054612;"ESCOLA MUNICIPAL PROFESSORA EUNICE TABOSA";26;2604106;"Rural"
26054647;"ESCOLA MUNICIPAL MARIA DE LOURDES PEPEU";26;2604106;"Rural"
26054655;"ESCOLA MUNICIPAL PROFESSORA MARIA BEZERRA TORRES";26;2604106;"Rural"
26054663;"ESCOLA MUNICIPAL PROFESSORA MARIA CANDIDA";26;2604106;"Rural"
26054698;"ESCOLA MUNICIPAL TOME CLAUDINO TORRES";26;2604106;"Rural"
26054701;"ESCOLA MUNICIPAL SABINO JOSE PEREIRA DA SILVA";26;2604106;"Rural"
26054710;"ESCOLA MUNICIPAL SAO JUDAS TADEU";26;2604106;"Rural"
26054728;"ESCOLA MUNICIPAL VICENTE CORREIA";26;2604106;"Rural"
26054736;"ESCOLA MUNICIPAL ALFREDO PINTO VIEIRA DE MELO";26;2604106;"Rural"
26054744;"ESCOLA MUNICIPAL MESTRE VITALINO";26;2604106;"Urbana"
26054752;"ESCOLA MUNICIPAL PRESIDENTE KENNEDY";26;2604106;"Rural"
26054760;"ESCOLA MUNICIPAL PROFESSOR JOSE FLORENCIO LEAO";26;2604106;"Urbana"
26054779;"ESCOLA MUNICIPAL PROFESSORA GIANETE SILVA";26;2604106;"Urbana"
26054841;"ESCOLA MUNICIPAL PROFESSOR LEUDO VALENCA";26;2604106;"Urbana"
26054973;"ESCOLA MUNICIPAL PEDRO DE ANDRADE";26;2604106;"Rural"
26054990;"ESCOLA MUNICIPAL NOSSA SENHORA DE FATIMA";26;2604106;"Urbana"
26055120;"ESCOLAS REUNIDAS DUQUE DE CAXIAS";26;2604106;"Urbana"
26055147;"ESCOLA MUNICIPAL DUQUE DE CAXIAS";26;2604106;"Urbana"
26055244;"ESCOLA MUNICIPAL MARIA ANUNCIADA RODRIGUES";26;2604106;"Rural"
26055260;"ESCOLA MUNICIPAL JOEL PONTES";26;2604106;"Urbana"
26055279;"ESCOLA MUNICIPAL LANDELINO ROCHA";26;2604106;"Rural"
26055287;"ESCOLA MUNICIPAL MARIA MARTINS DE MELO";26;2604106;"Rural"
26055295;"ESCOLA MUNICIPAL PAULINA MONTEIRO";26;2604106;"Urbana"
26055309;"ESCOLA MUNICIPAL PROFESSORA SINHAZINHA";26;2604106;"Urbana"
26055333;"ESCOLA MUNICIPAL PEDRO DE SOUZA";26;2604106;"Urbana"
26055350;"ESCOLA REUNIDA CASA DO TRABALHADOR";26;2604106;"Urbana"
26055422;"ESCOLA MUNICIPAL TIPICA RURAL";26;2604106;"Rural"
26055465;"ESCOLA MUNICIPAL LIONS CLUB";26;2604106;"Urbana"
26055635;"ESCOLA MUNICIPAL PROFESSOR AUGUSTO TABOSA";26;2604106;"Urbana"
26055651;"ESCOLA MUNICIPAL PROFESSORA GUIOMAR LYRA";26;2604106;"Urbana"
26055724;"ESCOLA MUNICIPAL SANTOS ANJOS";26;2604106;"Urbana"
26055740;"ESCOLA MUNICIPAL ADELINO ALVES DA SILVA";26;2604106;"Rural"
26055767;"ESCOLA MUNICIPAL DUDA UMBUZEIRO";26;2604106;"Rural"
26055813;"ESCOLA MUNICIPAL JOAO PATRICIO DE CARVALHO";26;2604106;"Rural"
26055848;"ESCOLA MUNICIPAL JOAO VENIO DA SILVA";26;2604106;"Rural"
26055864;"ESCOLA MUNICIPAL JOAQUIM NABUCO";26;2604106;"Rural"
26055880;"ESCOLA MUNICIPAL LEONOR FELICIDADE DA CONCEICAO";26;2604106;"Rural"
26055902;"ESCOLA MUNICIPAL MANOEL FELIX DE ALMEIDA";26;2604106;"Rural"
26055910;"ESCOLA MUNICIPAL MANOEL LIMEIRA";26;2604106;"Rural"
26055937;"ESCOLA MUNICIPAL MANOEL TRAJANO DE ARRUDA";26;2604106;"Rural"
26055945;"ESCOLA MUNICIPAL MANOEL VALDEVINO DA SILVA";26;2604106;"Rural"
26055961;"ESCOLA MUNICIPAL NOSSA SENHORA DAS DORES";26;2604106;"Rural"
26055970;"ESCOLA MUNICIPAL PADRE ANTONIO FAUSTINO";26;2604106;"Rural"
26055996;"ESCOLA MUNICIPAL PROFESSORA IVA DO CARMO SILVA";26;2604106;"Rural"
26056046;"ESCOLA MUNICIPAL SAO JOSE";26;2604106;"Rural"
26056070;"ESCOLA MUNICIPAL MARIA FELIX DE LIMA";26;2604106;"Rural"
26056089;"ESCOLA MUNICIPAL JOSE CLEMENTE DE SOUZA";26;2604106;"Rural"
26056135;"ESCOLA MUNICIPAL FORTUNATO RIBEIRO DA SILVA";26;2604106;"Rural"
26056151;"ESCOLA MUNICIPAL HELENO LUPICINIO DE CARVALHO";26;2604106;"Rural"
26056178;"ESCOLA MUNICIPAL JOSE MANOEL DA SILVEIRA";26;2604106;"Rural"
26056186;"ESCOLA MUNICIPAL JOSE RAIMUNDO PAES DE LIRA";26;2604106;"Rural"
26056194;"ESCOLA MUNICIPAL JOSEFA MARIA DA CONCEICAO DANDON";26;2604106;"Rural"
26056208;"ESCOLA MUNICIPAL MARCIONILO SOARES";26;2604106;"Rural"
26056216;"ESCOLA MUNICIPAL PROFESSORA MARIA EMILIA";26;2604106;"Rural"
26056224;"ESCOLA MUNICIPAL SANTA REGINA";26;2604106;"Rural"
26056259;"ESCOLA MUNICIPAL SAO SEVERINO";26;2604106;"Rural"
26056267;"ESCOLA MUNICIPAL SAO VICENTE DE PAULA";26;2604106;"Rural"
26056275;"ESCOLA MUNICIPAL FRANCISCO BORGES";26;2604106;"Rural"
26056291;"ESCOLA MUNICIPAL NATALICE LIMEIRA";26;2604106;"Rural"
26056305;"ESCOLA MUNICIPAL MARIA ALICE";26;2604106;"Rural"
26056313;"ESCOLA MUNICIPAL SAO LUIZ GONZAGA";26;2604106;"Rural"
26056330;"ESCOLA INTERMEDIARIA MARIA DO SOCORRO DE FREITAS";26;2604106;"Rural"
26056356;"ESCOLA MUNICIPAL ABILIO LUIZ DE TORRES";26;2604106;"Rural"
26056364;"ESCOLA MUNICIPAL BATISTA DA SILVA";26;2604106;"Rural"
26056372;"ESCOLA MUNICIPAL CONEGO JULIO CABRAL";26;2604106;"Rural"
26056380;"ESCOLA MUNICIPAL DONA MARIA DIGNA";26;2604106;"Rural"
26056402;"ESCOLA MUNICIPAL FRANCISCA MARIA DA CONCEICAO";26;2604106;"Rural"
26056410;"ESCOLA MUNICIPAL JOAO CURSINO";26;2604106;"Rural"
26056429;"ESCOLA MUNICIPAL JOAO DEMOCRITO FLORENCIO";26;2604106;"Rural"
26056445;"ESCOLA MUNICIPAL JOAO XXIII";26;2604106;"Rural"
26056453;"ESCOLA MUNICIPAL JOSE FAUSTINO VILA NOVA";26;2604106;"Rural"
26056488;"ESCOLA MUNICIPAL PROFESSORA MARIA DE LOURDES AZEVEDO LIRA";26;2604106;"Rural"
26056526;"ESCOLA MUNICIPAL DEPUTADA CRISTINA TAVARES";26;2604106;"Urbana"
26129795;"ESCOLA MUNICIPAL CARMENCITA RAMOS CAVALCANTI";26;2602902;"Urbana"
26129809;"ESCOLA DESEMBARGADOR ALVARO SIMOES BARBOSA";26;2602902;"Rural"
26129825;"ESCOLA DR CLAUDIO GUEIROS LEITE";26;2602902;"Urbana"
26129833;"ESCOLA DR HUMBERTO DA COSTA SOARES";26;2602902;"Rural"
26129841;"ESCOLA DR PAULO DE AMORIM SALGADO";26;2602902;"Urbana"
26129850;"ESCOLA MUNICIPAL EDMAR MOURY FERNANDES";26;2602902;"Rural"
26129876;"ESCOLA MUNICIPAL JOAQUIM NABUCO";26;2602902;"Rural"
26129892;"ESCOLA JOSE CISNEIRO CAVALCANTI";26;2602902;"Rural"
26129930;"ESCOLA MANOEL MARIA CAETANO";26;2602902;"Rural"
26129949;"ESCOLA MARIA MADALENA TABOSA LOPES";26;2602902;"Rural"
26129957;"ESCOLA MARIA TEREZA MENEZES DE OLIVEIRA";26;2602902;"Rural"
26129965;"ESCOLA ANIBAL CARDOSO";26;2602902;"Rural"
26129973;"ESCOLA MINISTRO ANDRE CAVALCANTI";26;2602902;"Rural"
26129981;"ESCOLA DR EUDES SOBRAL";26;2602902;"Rural"
26130009;"ESC MUN PRES TANCREDO DE ALMEIDA NEVES";26;2602902;"Urbana"
26130017;"ESCOLA MUN PROF LUCIA FERREIRA SOARES";26;2602902;"Urbana"
26130025;"ESCOLA AMARO PE CAVALCANTI";26;2602902;"Rural"
26130033;"ESCOLA ARMANDO JORGE SALES";26;2602902;"Rural"
26130050;"ESC MUN PREFEITO JOAO BATISTA FERREIRA";26;2602902;"Rural"
26130076;"ESCOLA MONTEIRO LOBATO";26;2602902;"Urbana"
26130157;"ESCOLA MUNICIPAL PROFESSOR JOSE PANTALEAO DUTRA JUNIOR";26;2602902;"Urbana"
26130165;"ESCOLA PROFESSORA GUIOMAR DE ALBUQUERQUE MARANHAO";26;2602902;"Rural"
26130173;"ESCOLA PROFESSORA MARIA DE FATIMA BARROS";26;2602902;"Rural"
26130211;"ESCOLA PREF DIOMEDES FERREIRA DE MELO";26;2602902;"Rural"
26130238;"ESCOLA NOSSA SENHORA DE FATIMA";26;2602902;"Urbana"
26130246;"ESCOLA VEREADOR EDVALDO MARTINS";26;2602902;"Urbana"
26130254;"ESCOLA VEREADOR JOSE CASSIMIRO DA SILVA";26;2602902;"Rural"
26130262;"ESCOLA VICENTE YANEZ PINZON";26;2602902;"Rural"
26130270;"ESCOLA PROFESSOR JOSE JOAQUIM DE OLIVEIRA";26;2602902;"Rural"
26130289;"ESCOLA PREFEITO VICENTE MENDES SILVA";26;2602902;"Rural"
26130300;"ESCOLA MUNICIPAL EVANDRO CAVALCANTI";26;2602902;"Rural"
26130335;"ESCOLA VEREADOR SEVERINO BEZERRA MARQUES";26;2602902;"Rural"
26130343;"ESCOLA ANA MARIA";26;2602902;"Rural"
26130351;"ESCOLA MUNICIPAL ARISTHEU FIGUEIREDO";26;2602902;"Urbana"
26130394;"ESCOLA ESTRELIANO DE SOUZA LEAO";26;2602902;"Rural"
26130408;"ESCOLA JOAQUIM DE SOUZA LEAO";26;2602902;"Rural"
26130416;"ESCOLA PROF ROSINALDO BARBOSA";26;2602902;"Rural"
26130440;"ESCOLA MUNICIPAL RENATO PAULO DE SENA";26;2602902;"Urbana"
26130459;"ESCOLA VEREADOR GILBERTO FRAGOSO";26;2602902;"Rural"
26130467;"ESCOLA PADRE HENRIQUE VIEIRA";26;2602902;"Rural"
26130483;"ESCOLA MUNICIPAL PROFESSOR SETTE";26;2602902;"Rural"
26130491;"ESCOLA VEREADOR JOSE PROCOPIO NASCIMENTO";26;2602902;"Rural"
26130505;"ESCOLA MUNICIPAL PROFESSORA CELMA BARROS CABRAL";26;2602902;"Urbana"
26130599;"ESCOLA MARQUES DO RECIFE";26;2602902;"Rural"
26130602;"ESCOLA JOSE PLESCH FERNANDES";26;2602902;"Rural"
26130610;"ESCOLA PROF MARIA JOSE SUSSUARANA LAGES";26;2602902;"Rural"
26130629;"ESCOLA PROFESSORA RAQUEL MORAES FRAGA";26;2602902;"Rural"
26130637;"ESCOLA ADMINISTRADOR MANOEL VICTOR";26;2602902;"Urbana"
26130653;"ESCOLA COMENDADOR ARTHUR HERMAN LUNDGREN";26;2602902;"Urbana"
26130661;"ESCOLA MUNICIPAL CONDE DA BOA VISTA";26;2602902;"Urbana"
26130726;"ESCOLA ENGENHO MATAS";26;2602902;"Rural"
26130734;"ESCOLA MARIA LAURA DOS SANTOS";26;2602902;"Rural"
26130750;"ESCOLA JOSE ALBERTO DE LIMA";26;2602902;"Urbana"
26130777;"ESCOLA PROF MARIA JOSE PAIVA";26;2602902;"Urbana"
26130785;"PROFESSORA CREMILDA MARIA SANTANA DE OLIVEIRA";26;2602902;"Rural"
26130807;"ESCOLA PROFESSORA VICENCIA CONCEICAO";26;2602902;"Urbana"
26130815;"ESCOLA PAULO FREIRE";26;2602902;"Urbana"
26130823;"ESCOLA SENADOR PAULO GUERRA";26;2602902;"Urbana"
26130882;"ESCOLA DESEMBARGADOR JOAO PAES";26;2602902;"Rural"
26130890;"ESCOLA DR RUI BARBOSA";26;2602902;"Rural"
26132124;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL ERIKA PATRICIA";26;2604106;"Urbana"
26132130;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL TIA CARMINHA";26;2604106;"Urbana"
26132141;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL FLORA BEZERRA";26;2604106;"Urbana"
26133019;"ESCOLA MUNICIPAL PROFESSORA TERESA NEUMA PEREIRA PEDROSA";26;2604106;"Urbana"
26133164;"ASSOCIACAO LAR DO AMANHA";26;2602902;"Rural"
26133318;"ESCOLA JOSE RUFINO DE ARAUJO";26;2602902;"Rural"
26133402;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL TIA CLARICE";26;2604106;"Urbana"
26133819;"ESCOLA EM TEMPO INTEGRAL DR AMARO DE LYRA E CESAR";26;2604106;"Urbana"
26136365;"ESCOLA MUNICIPAL CAPITAO JOAO VELHO";26;2604106;"Rural"
26137763;"ESCOLA PROFESSOR MANOEL DAVI VIEIRA DA COSTA";26;2602902;"Urbana"
26137780;"ESCOLA PROFESSORA MARIA THAMAR LEITE DA FONSECA";26;2602902;"Rural"
26138140;"CAIC PREFEITO JOSE ALBERTO DE LIMA";26;2602902;"Urbana"
26138557;"ESCOLA PROFESSORA ANGELICA MENDES";26;2602902;"Rural"
26138581;"ESCOLA PROFESSORA MARIA VITORIA";26;2602902;"Rural"
26138670;"ESCOLA MUNICIPAL JULIO CARNEIRO DE ALBUQUERQUE MARANHAO";26;2602902;"Rural"
26138913;"COLEGIO MUNICIPAL PROFESSORA LAURA FLORENCIO";26;2604106;"Urbana"
26141191;"ESCOLA MUNICIPAL CAPITAO RUFINO";26;2604106;"Rural"
26144794;"ESCOLA DOUTOR FERNANDO DE ALBUQUERQUE MARANHAO";26;2602902;"Rural"
26148170;"ESCOLA MUNICIPAL ANTONIO LIMA DA SILVA";26;2602902;"Rural"
26148188;"ESCOLA SANTO ANTONIO";26;2602902;"Urbana"
26148196;"ESCOLA MUN JOSE CLARINDO GOMES";26;2602902;"Rural"
26151316;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL TIA MALUDE";26;2604106;"Urbana"
26152142;"ESCOLA MUNICIPAL SANTA INES";26;2604106;"Rural"
26153602;"ESCOLA MANOEL NASCIMENTO SOUZA LEAO";26;2602902;"Rural"
26153610;"ESCOLA MUNICIPAL DR JOAO LOPES";26;2602902;"Rural"
26153661;"ESCOLA WOLNEY DA COSTA MACHADO";26;2602902;"Rural"
26153700;"ESCOLA ARMINIO GUILHERME DOS SANTOS";26;2602902;"Urbana"
26153718;"ESCOLA MUNICIPAL PROF JASON BRANDAO DA SILVA";26;2602902;"Urbana"
26153734;"ESCOLA MUNICIPAL PROFESSOR ARIOSTO NUNES MARTINS";26;2602902;"Urbana"
26153750;"ESCOLA MUN VEREADOR JOAO CIRIACO DA SILVA";26;2602902;"Urbana"
26154129;"ESCOLA MUN DR JOSE ROBERTO MONTEIRO";26;2602902;"Rural"
26154226;"ESCOLA MUNICIPAL MADRE IVA BEZERRA DE ARAUJO";26;2602902;"Urbana"
26154366;"ESCOLA DR MARIVALDO BUREGIO DE LIMA";26;2602902;"Urbana"
26154625;"COLEGIO MUNICIPAL PROFESSOR LUIZ PESSOA DA SILVA";26;2604106;"Urbana"
26154633;"ESCOLA MUNICIPAL PROFESSOR KERMOGENES DIAS DE ARAUJO";26;2604106;"Urbana"
26157667;"ESCOLA MUNICIPAL MARIA EULINA DE FREITAS";26;2602902;"Urbana"
26157691;"ESCOLA ARMINIO DA PAZ";26;2602902;"Rural"
26158094;"ESCOLA MUNICIPAL ASSENTAMENTO MACAMBIRA BORBA";26;2604106;"Rural"
26158795;"ESCOLA MUNICIPAL JOSE SEVERINO DE AMORIM";26;2604106;"Rural"
26159759;"ESCOLA MUNICIPAL PROF LAURA RODRIGUES DA COSTA";26;2602902;"Urbana"
26160471;"ESCOLA MUNICIPAL PROFESSORA JOSELIA FLORENCIO DA SILVEIRA";26;2604106;"Urbana"
26166046;"ESCOLA MUNICIPAL PROFESSOR JOSE FLORENCIO NETO MACHADINHO";26;2604106;"Urbana"
26169622;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL HELENA MARTINS GOMES";26;2604106;"Urbana"
26169630;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL JUSTINA DE FREITAS";26;2604106;"Urbana"
26169649;"ESCOLA MUNICIPAL DOM ANTONIO SOARES COSTA";26;2604106;"Urbana"
26171961;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA DO CARMO QUEIROZ CABRAL";26;2604106;"Urbana"
26177234;"ESCOLA EM TEMPO INTEGRAL PROFESSOR RUBEM DE LIMA BARROS";26;2604106;"Urbana"
26177269;"ESCOLA EM TEMPO INTEGRAL PROFESSOR ALTAIR NUNES PORTO FILHO";26;2604106;"Urbana"
26177412;"CENTRO DE EDUCACAO INFANTIL - PONTE DOS CARVALHOS";26;2602902;"Urbana"
26177420;"CENTRO DE EDUCACAO INFANTIL DA CHARNEQUINHA";26;2602902;"Urbana"
26177439;"CENTRO DE EDUCACAO INFANTIL DE PONTEZINHA";26;2602902;"Urbana"
26177447;"CENTRO DE EDUCACAO INFANTIL DA CHARNECA 1";26;2602902;"Urbana"
26178362;"CENTRO DE EDUCACAO INFANTIL - SANTO ESTEVAO";26;2602902;"Urbana"
26178648;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL BABU";26;2604106;"Urbana"
26179644;"ESCOLA MUNICIPAL PROFESSOR AMARO MATIAS SILVA";26;2604106;"Urbana"
26179652;"ESCOLA MUNICIPAL PROFESSORA CESARINA MOURA VIEIRA COSTA";26;2604106;"Rural"
26179660;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL HELENO CUMARU";26;2604106;"Rural"
26182513;"ESCOLA MUNICIPAL PROFESSORA MARGARIDA MARIA DE FARIAS BARROS MIRANDA";26;2604106;"Urbana"
26182971;"VEREADOR REGINALDO LORETO DA SILVA";26;2602902;"Urbana"
26182980;"CRECHE COMUNITARIA ACAO CONTRA A FOME DO CABO DE SANTO AGOSTINHO";26;2602902;"Urbana"
26186616;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL PREFEITO ANASTACIO RODRIGUES DA SILVA";26;2604106;"Urbana"
26186624;"ESCOLA MUNICIPAL PROFESSORA MARIANA DE LOURDES LIMA";26;2604106;"Urbana"
26186845;"ESCOLA MUNICIPAL PROFESSOR JOSE LAURENTINO SANTOS";26;2604106;"Urbana"
26187043;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA DE LOURDES NASCIMENTO PONTES - TIA LOURDINHA";26;2604106;"Urbana"
26187736;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL SEVERINO OLIVEIRA DA SILVA-PROFESSOR BIU OLIVEIRA";26;2604106;"Urbana"
26188180;"ESCOLA MUNICIPAL PADRE PEDRO BATISTA DE AGUIAR";26;2604106;"Urbana"
26188198;"ESCOLA EM TEMPO INTEGRAL PREFEITO JOAO LYRA FILHO";26;2604106;"Urbana"
26188201;"ESCOLA MUNICIPAL DOM BERNARDINO MARCHIO";26;2604106;"Urbana"
26188210;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL GUIOMAR ALVES DE LIMA - GUIOMAR LIMA";26;2604106;"Urbana"
26188228;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL JOSE PINHEIRO DOS SANTOS FILHO";26;2604106;"Urbana"
26188422;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL IVANISE FLORA ARAUJO DE MENEZES";26;2604106;"Urbana"
26189291;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL WIRTON LIRA";26;2604106;"Urbana"
26199408;"ASSOCIACAO DOS MORADORES DA VILA DOIS IRMAOS";26;2602902;"Rural"
26200007;"CONSELHO DE MORADORES DE ROSARIO";26;2602902;"Rural"
26200805;"ESCOLA PADRE ANTONIO MELO COSTA";26;2602902;"Urbana"
26201402;"ASSOCIACAO DOS MORADORES DA VILA ARMINIO DA PAZ";26;2602902;"Rural"
26201607;"CENTRO COMUNITARIO ALTO DOS INDIOS";26;2602902;"Urbana"
26202000;"SOCIEDADE BENEFICENTE CASA DE MARIA";26;2602902;"Rural"
26202204;"CONSELHO DE MORADORES ALTO DO COLEGIO";26;2602902;"Urbana"
26202409;"CENTRO DE SOLIDARIEDADE DOS MORADORES DE PONTEZINHA";26;2602902;"Urbana"
26203200;"PREFEITO ERONIDES FRANCISCO SOARES";26;2602902;"Urbana"
26203804;"CENTRO SOCIAL NOSSA SENHORA DE FATIMA";26;2602902;"Rural"
26204207;"CENTRO COMUNITARIO CASSARI";26;2602902;"Urbana"
26204606;"ASSOCIACAO DAS MULHERES DO BAIRRO SAO FRANCISCO";26;2602902;"Urbana"
26206005;"CONSELHO DOS MORADORES DE PIRAPAMA";26;2602902;"Rural"
26217805;"CENTRO DE EDUCACAO INFANTIL PONTEZINHA 2";26;2602902;"Urbana"
26475723;"CRECHE LAR DA CRIANCA";26;2602902;"Urbana"
26528746;"CENTRO DE EDUCACAO INFANTIL DA TORRINHA";26;2602902;"Urbana"
26529777;"ESCOLA PROF ANTONIO BENEDITO DA ROCHA";26;2602902;"Urbana"
26532727;"CENTRO DE EDUCACAO INFANTIL DA CHARNECA 2";26;2602902;"Urbana"
26537710;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA NERINE FRANCISCA DE CARVALHO";26;2604106;"Rural"
26538717;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL LEOPOLDINA QUEIROZ DE LIMA";26;2604106;"Urbana"
26538725;"CENTRO MUNICIPAL DE EDUCACAO INFANTIL SEVERINA MARIA DO CARMO - DONA BIU";26;2604106;"Urbana"
27000095;"ESCOLA ESTADUAL MONSENHOR SEBASTIAO ALVES BEZERRA";27;2700102;"Urbana"
27000710;"ESCOLA ESTADUAL DOMINGOS MOEDA";27;2700102;"Urbana"
27001237;"ESCOLA ESTADUAL LUIZ BASTOS";27;2701605;"Urbana"
